PC1,PC2
0.136716218406681,-0.263149982713606
-0.0622145950434268,-0.444162067325421
-0.116265431431627,-0.503870001440926
-0.143870985049243,-0.519684649945237
-0.121821477896556,-0.503586536169278
-0.115355400949858,-0.42913553058598
-0.0850582266010573,-0.455569772880085
0.862286649970927,0.647139888188247
-0.111804320638177,-0.473490404403624
-0.0475402075750163,-0.263739803684238
-0.0884265353568573,-0.485642631918355
0.423459001222302,-0.00638372976985024
-0.109486876915491,-0.46138633198726
0.350259208890809,0.26667868198006
0.140841420534379,-0.237167442448648
-0.0433829417204539,-0.446946261097732
-0.10345012282952,-0.497917128159929
0.100923020293803,-0.230692043080941
-0.127118522156708,-0.50560886203596
0.129116966327255,-0.29053684915065
-0.152238456875531,-0.54046263135702
-0.220587667983204,-0.554303293253722
-0.137905541810021,-0.528149408731123
-0.282659487324573,-0.323827100579182
4.06971560534161,4.11621248378158
-0.0703564296569643,-0.422397238753951
-0.228049192777991,-0.459581529260218
0.568134549273915,0.682031346838253
0.182470056420228,-0.187499186552344
-0.0267458271840016,-0.423172418170147
-0.0473666535058782,-0.443415800919407
0.479733264454337,0.00245613027934832
0.0223428506437971,-0.387005672061761
0.0593508800539763,-0.338778623048679
-0.00237216984163388,-0.411082361329788
-0.130299089661779,-0.436600830716751
-0.0728812656892254,-0.472287891077271
0.746859599170521,0.366256678597369
0.0552598136309592,-0.353038466019073
0.0773780224663513,-0.343202072999651
0.374001513498356,-0.0747870602155272
-0.0614542486923934,-0.457098457770372
0.934054997638089,0.852908056696373
-0.0778213145358447,-0.476531823379473
0.6099531128127,0.327967386127252
-0.112853947357649,-0.506627906774553
0.549008134630136,0.126756878748536
-0.159737655933047,-0.546905096625883
-0.150019674309073,-0.478825496797174
0.470651119308501,0.0474319678400414
-0.15085513494489,-0.531057273380305
-0.221890405468897,-0.600299722795692
4.70166115832849,11.2067648707053
-0.152909144301388,-0.517652066780339
-0.114373180986015,-0.384362564739573
-0.201840184575432,-0.583074836411364
-0.0546298474016322,-0.427532921991384
0.076097262177325,-0.298793018953978
-0.168044573125398,-0.531918866931606
-0.196713646984596,-0.567925433504712
2.28377093764031,1.93531858095527
0.0211758250195301,-0.308998980151253
1.3208303441217,1.77206261957332
0.855771115857722,0.724344190273696
1.27587211192586,1.33681305336969
2.15940605204305,2.3549960762671
0.373270357626299,0.137277764227861
0.257511180232131,0.0438352511182525
-0.0374316836176233,-0.431404388501659
0.193201006218429,0.148185931923678
0.0827243263341994,-0.287411126201021
0.906673780731278,1.35779919440709
-0.0506961807023334,-0.433002597704313
-0.14140860424412,-0.491970247306488
0.0909190713058891,-0.296805054266397
0.140555653769999,-0.261431758643109
0.166585795305787,-0.20462155839457
-0.205456366853179,-0.562794708503636
0.0010018199730818,-0.158514521431741
0.380343413604619,0.0725618308169184
-0.140143116546676,-0.422935112150757
-0.214315793973251,-0.585259470665888
0.258158118901681,0.26782923935052
0.229727836652165,0.71998905835278
0.0861755762285791,-0.0907154753223357
-0.204189140475935,-0.525045750030143
0.270993950327445,0.868265480358155
0.14958181379733,-0.11430515109899
0.483430855862819,0.613055940289119
0.320416932384289,0.400956326423802
0.167651249334507,-0.112055489010334
-0.0497318493721827,-0.452400525843577
-0.0642150306622316,-0.392470350222677
-0.18298449119837,0.187188306152332
-2.29917921523409,3.33223890536232
-1.64946724051876,2.48782555414484
-0.407777398179708,-0.184173293278693
-0.397861008032922,-0.227484330486884
-1.2338347617935,1.94355232438504
-0.160132636764016,-0.324754319232415
-0.303375415211274,-0.357741778053832
-0.18963239736091,-0.548568466086104
-0.0241167498596029,-0.413644959011603
-0.108207208820251,-0.481777506672709
0.270051206773232,-0.115103682602905
0.901163922911252,1.80594687408795
-0.161443586185262,-0.420375624213753
-0.178312187204299,-0.473423745034652
-0.138825453561407,-0.385774898385961
0.0273331820066122,-0.260728232002689
-0.212268009148976,-0.585712504633336
0.547509587036559,0.254728659227541
-0.0130605678762428,-0.337146875789586
-0.179951795090894,-0.541832170800612
-0.107643720531587,-0.471496271841001
-0.207010218200469,-0.523360819581917
1.01171910940713,0.668694857241438
-0.145063626451656,-0.493530044411367
0.0277315965450215,-0.304315112540314
0.28360816085154,0.178447992249791
-0.00414012685537404,-0.39269085473339
-0.0724020003593284,-0.112542006884161
0.0539134199677694,-0.327964058294066
-0.141828671272653,-0.490434899031299
1.20022083300306,3.04668622405054
-0.220224273788394,-0.567580700180601
-0.195224430215508,-0.575495104651297
-0.0906517633258132,-0.4591109598996
0.926591603465737,0.657506180487693
0.0449646616892659,-0.301835854254983
0.453934152200691,1.41415265169292
0.219906820604838,-0.168927339081899
0.541061085250264,0.311448138089106
0.327172413906181,0.0363644224156897
-0.212938559491255,-0.577755564783894
-0.0510440563139085,-0.413075080401426
-0.0455987766088577,-0.288303022530453
-0.136769343649297,-0.460173455773266
-0.0110593690962926,-0.121470572378888
0.14938419815073,-0.227616192768006
-0.208924674169545,-0.475387683362181
0.182269277730573,-0.109610515575261
-0.208923470697014,-0.587895847939435
-0.190883643450248,-0.534473615908453
-0.260417686486052,-0.385624947137741
-0.183149219494925,-0.552796000834055
-0.172888505918129,-0.456438884436901
-0.189069528375177,-0.572103730243929
0.066116303056641,-0.280820418066358
0.00297878418852396,-0.300296968701505
-0.179090153018139,-0.424790301842731
-0.00503484273307332,-0.1968844333744
0.371296062924594,0.604580691412549
-0.0848451581025888,-0.462971618263001
-0.10542406784247,-0.461372432887392
0.548507946898457,0.397486983697736
-0.683489128033381,0.0666115183807019
-0.129398734785,-0.434879236221876
-0.170566038700458,-0.471509684793962
-0.193900423539909,-0.485551249689129
-0.0023645108024925,-0.34059951397017
0.646625739812019,1.06202278364334
-0.168073789740329,-0.549326005637675
0.722411004068779,0.649280871127093
-0.0636453897841147,-0.360693308725546
-0.0207436666917004,-0.336162437186441
-0.133288738127834,-0.403457009786224
-0.191381685165619,-0.561448591372463
-0.141819125327409,-0.497379513868234
-0.0470947658435689,-0.401149294845303
-0.158676274176856,-0.495743382417022
-0.0909583382624422,-0.429982886563248
-0.0659864044912107,-0.359544073548584
-0.186332364199992,-0.513813705616438
-0.226573207006018,-0.531950167225593
-0.206105853743438,-0.545338561083809
-0.18646014108174,-0.569862039247057
-0.170333306534771,-0.524720013153057
-0.160705575920379,-0.507915952846685
-0.186849870829183,-0.567984591530297
-0.00444773610816374,-0.372728745120579
1.44462785516606,11.9805405472192
-0.137068610297761,-0.517317225275519
0.45040362068559,1.12763436188304
0.270474958471274,0.223103989489365
-0.20712039829325,-0.419163239347585
-0.122780000548879,-0.466801578781055
0.237697551796379,0.731892331117668
-0.131249045703244,-0.509157341585134
0.0418144622874102,-0.148103798166565
-0.0527305548038733,-0.42147674515589
-0.168766524880305,-0.478812783742745
0.0325610117837024,-0.261925738149842
-0.0352890312387052,-0.419766514150547
-0.106519836035438,-0.441771383388821
-0.0138977839337963,-0.217455991992015
-0.0384716390630468,-0.37446301621882
-0.106152294268163,-0.473691414575697
-0.17164356062372,-0.554288972246345
0.126603756793074,0.837136625691085
-0.183850568477608,-0.567620189052156
0.0796372757601969,-0.261303797801697
0.285168724339339,0.121953867627132
-0.164525752563906,-0.465372441591612
-0.217675573745076,-0.463311169806456
-0.118176753661316,-0.387946202082993
-0.106161982920064,-0.411756471401073
0.0776316744862286,-0.281040897247547
-0.182915838713289,-0.462840977299582
-0.182335281123222,-0.508483640609166
0.126654697117867,0.134629971610104
-0.173726959879679,-0.478965747559646
-0.0824992578433261,-0.240994481841102
-0.151192749064764,-0.482361566797208
-0.199118476314166,-0.146185674701167
-0.133118976469535,-0.514872256975258
0.341724435985273,0.470143297148401
-0.0971387554547192,-0.440348996516136
-0.208074209735834,-0.236681143349105
0.371687279558822,2.2204983046069
-0.0244422228519255,-0.3848491578257
-0.166368624153094,-0.511200819232559
0.0213905558083658,-0.352111586882343
0.175783932795324,-0.147733810490131
0.0746174403028752,-0.325031243728847
0.0566475562176093,-0.349950051800547
-0.0995575244033014,-0.44748352293886
-0.164058333660465,-0.529758488274922
0.16220735117721,-0.207118875023487
0.0415430038149247,-0.370511067902952
0.0549697649842608,-0.338117863505309
0.242066101028107,-0.164428292254396
0.376657009489306,0.216036091041488
1.35347098259532,0.95912911663085
0.0501878489079368,-0.356447614327686
0.320237172373344,-0.0969564951703578
0.0698853738627336,-0.346478540114586
0.0829997703074667,-0.32983950086909
0.0257458651729135,-0.387558593951853
0.274039627958859,-0.174252622080024
2.28329227379135,1.86158676576428
0.0777787672679861,-0.314098424539997
0.0572554795079832,-0.360489090337931
2.02294315258702,1.39331149529238
0.50428603340397,0.0728508812718526
0.261692406482953,0.243370274798002
0.00655272092583659,-0.383820804076581
-0.107346269226449,-0.47945769919082
-0.100019211237785,-0.433342446729017
-0.130853648197777,-0.494595992338342
-0.0664660469162278,-0.436437100165061
-0.0315690393177107,-0.435216904416448
1.10249392848577,1.23021505824564
0.0210715724809512,-0.244616978998319
-0.139993513393803,-0.51256111912257
-0.0761527689562982,-0.464669173921253
-0.128889234819063,-0.520403615587463
0.0148555614945531,-0.394702053979269
-0.0379738118798626,-0.113304752970798
0.0712015974903763,-0.223989552811611
0.112235192015988,0.48347273657032
0.272669926935123,0.0369475993780856
0.654592217479173,1.1443995427112
-0.113488767060596,-0.376017886349445
-0.376348030916766,2.29938344995357
0.420929609453234,0.123230762357098
-0.116913821966489,-0.194710692540599
0.127072357061652,-0.208227484847641
-0.935399326265244,2.66924941653365
0.153755537959871,-0.142007228816976
0.101464242790301,-0.237179901444358
-0.145025858957872,-0.262158460427372
0.164193976062208,0.522105153944172
0.0699687871047122,-0.179539305621885
-0.0379517362013246,-0.202408243003699
-0.240352679098429,-0.578235975228513
-0.108836561807445,0.0729589639015684
-0.00404784322961529,0.352919883308022
-0.230986613278935,-0.55565200336293
-0.317825681526753,-0.332863440854178
-0.221217745599444,-0.549787991624647
-0.282818152854411,-0.384642526364415
-0.251671967866504,-0.270975044775695
-0.116317227302192,-0.431225971507667
-0.0929024337488131,-0.348219246316492
-0.194255000541867,0.931254379117901
-0.310143434258939,0.838016860641338
-0.208318875322335,-0.549135961849285
-0.172577840743977,-0.529808634310491
-0.218271668024478,-0.552629684609586
-0.202618992265208,-0.288881309702125
-0.289804990795003,-0.369470344819704
-0.229482878126908,0.475604661401349
-0.814571554083504,1.63057697478057
-0.358146806678319,-0.405743285852594
-1.00437400396992,1.18182262084561
-0.197850637292529,-0.403298780271878
-1.10121805389374,3.6876008585682
-1.04937747065088,1.7256170505837
-0.586220898046227,0.794889032929795
-0.986884544853816,1.86589807616483
-0.217053487353754,1.01912109817525
-0.120280454861828,-0.505739070956896
-0.150209249467503,-0.508063769212014
-0.118881023598338,-0.405301196250044
-0.131443503910032,-0.445168872033626
-0.20234223623411,-0.515558171538369
-0.152742200904744,-0.488749274094737
-0.379864790666622,0.599243157767467
-0.173105458604849,-0.512879864926713
0.0847967596626076,-0.258135499968263
-0.210455427525528,-0.530429036481416
-0.129648204871026,-0.379787064748405
0.026458695229602,-0.26748419673585
0.491325271122559,0.269668852335615
-0.244631114193503,-0.442223136824688
-0.145777044138163,-0.528907010529487
-0.0755602331707856,-0.352915083896233
-1.28770412166358,2.9531537168994
-0.215219052403029,-0.536101590597006
-0.178908410735649,-0.532086774665498
-0.117237123844328,-0.417478537352765
-0.094105160764016,-0.380224126881135
-1.277300733177,4.00690970164839
0.0851623550894586,-0.264774237283925
-0.194863340162956,-0.215218669167361
-0.126131974497468,-0.382454983885918
-0.210110402136288,-0.537401482325645
-0.183451870215948,-0.548315448053157
0.0142307765374505,0.040892363904659
-4.35582783453285,8.96193026820403
0.455415940182534,0.0400322891253124
-0.132297949616636,-0.523331998542282
-0.0545199151005467,-0.456513891407477
0.604443304522833,0.178489000782126
1.76012118502795,2.46612086838608
0.0355716488512951,-0.331711828666693
0.820945076831773,0.470039266164968
-0.137524815991239,-0.521185553525446
0.113559992993918,-0.233109339807985
0.0345385409429775,-0.369259658980593
-0.071168986937484,-0.469868783244601
0.0636993267994155,-0.351476856353356
0.249677511411816,-0.132606461734067
0.0118792022075543,-0.390938264399879
0.279734174927922,-0.135544543209609
-0.0735036125959867,-0.406770792747711
0.345902692669469,-0.0553132788239494
0.443282513598164,0.0255001367425505
0.142781436932785,-0.223175353462325
-0.0651815947925845,-0.45840435032506
-0.124167870196908,-0.346003569015142
-0.0287928191510869,-0.393959329304376
0.030157489176782,-0.332254581504899
0.188314790700901,-0.20839309074821
0.0555532536210385,-0.345833559869652
-0.114843745968341,-0.49790809366544
-0.132973924733584,-0.51443160782383
-0.102554046517274,-0.449425722322405
-0.112696951813403,-0.506493033925677
0.181731568751828,-0.238383506611487
-0.137149825298629,-0.517070958961815
-0.119358020591414,-0.43478638905905
0.226794492790364,-0.116236741665774
0.991984959037968,0.558194528966762
-0.0489460822730524,-0.451725483454818
0.124087819140548,-0.255668727470475
-0.0823834162268924,-0.480451066150891
0.352343590999112,0.14869129661326
-0.156134217249901,-0.53369624251148
1.08512798705941,1.58663976410881
2.01481124077492,2.91152039541402
0.257020928934747,0.0295084512755359
-0.17315167890715,-0.299278509939026
-3.64113874184975,4.9266890569853
-0.291762958972384,0.157577615321869
-0.307100614621276,0.284721694015689
-0.272345462544357,-0.490050993990625
-0.186362708574979,-0.486660585684714
-3.81805198434,4.89005870235974
-0.168055823921917,-0.259188537190593
-2.44265924561685,3.06992074756415
-0.26996569015835,-0.435860444935621
-0.695357390519076,0.493494920836438
-1.52566966257375,2.27466497583244
-0.989509356579515,1.28150284330292
-1.33795616641614,1.46190095822036
-1.13266972277702,1.4132414995143
-1.58291292275635,1.76312578893865
-0.258426359972565,-0.559314800450668
-0.896814591941764,0.65953341602026
-0.51253953837603,-0.125003598773417
-2.07983787280747,2.43856128347074
-0.444789711460657,-0.265903952389974
0.850061115808053,0.595236232599669
-0.159566034677078,-0.541701065827108
-0.147905172226447,-0.53673996235761
-0.193375549516415,-0.473723002503311
-0.153172727190178,-0.541265250944483
-0.0520816193560993,-0.363716542619958
-0.170011108700243,-0.302269153884612
0.00151684116801365,-0.407741362088706
-0.135945455896353,-0.524885338810429
-0.170676656245784,-0.270289098547133
-0.196958680172799,-0.428447551500752
-0.215382329248176,-0.594708718383416
-0.219666053197854,-0.589223735268794
-0.189712369782195,-0.541052279578476
-0.214077736666561,-0.584106847478512
-0.226951284314961,-0.574939973605344
-0.179473139016962,-0.281954525502852
-0.373303065062152,0.967058738867448
-0.187168761188631,-0.570470805648969
-0.246377802705635,-0.580883784679562
-0.244636341832247,-0.570538680003755
-0.104437946600984,0.364331495190202
-5.72033696017283,7.9082119655406
-0.181163226430992,-0.416142029043002
-0.140855738855628,-0.43176428072572
-0.014901554628386,-0.198724019851169
-0.208379677513015,-0.548872159153407
-1.17698608746095,1.02342061797473
-0.193608387232869,-0.552932298969928
-0.235835133849859,-0.534850376030148
-0.196123415548588,-0.482088363212526
-1.92384194312886,1.80081284081527
-0.190165063990351,-0.573044890772864
-0.130696993119931,-0.442631331788023
-0.234109351232245,-0.444561360533843
-0.321754763974881,-0.439899025335141
-3.5422614432182,5.57354718819384
-0.293479872244579,-0.505995033486624
-0.194410634276274,-0.576692205493249
-0.244690748891932,-0.39423673292594
-0.22554373894546,-0.603438254505254
-0.207039684205638,-0.582801103423129
-3.40387990527311,4.57302566682119
-0.110290428543172,-0.497156768087036
-0.145911800486756,-0.517329406221396
-0.02895353645051,-0.39947002972894
-0.215665149923508,-0.532376345261615
-0.0970181057388569,-0.419386900993607
-0.193305768343709,-0.575743029408883
-0.217071811225005,-0.574037535373728
-0.120151985612336,-0.501836259788149
-0.223203969142455,-0.559395257532675
-0.183999688524607,-0.554158701966222
-0.184843859936374,-0.542242435773722
0.0385286971653327,-0.326011095823898
-0.127291241372922,-0.476997869123865
-0.00621213306818799,-0.306296544828249
0.0882357279861742,-0.286784834033125
-0.262982946771942,-0.524672782380257
-0.0642815213619444,-0.433612291190125
0.177635314734411,-0.0699783772089296
-0.165378808674158,-0.499921258057045
-0.219854198135186,-0.472767687728435
-0.112037697802311,-0.470214487900084
-0.121376241137408,-0.409024990853933
-0.19151936496766,-0.574208353289725
0.682805439582222,0.504959302125133
-0.198869393762751,-0.534697292529199
-0.188973034764377,-0.555902943035061
-0.0483591202160467,-0.432575044529715
-0.0811965915943667,-0.466157923281307
-0.169972553483044,-0.470051718068849
-0.100366267366243,-0.480730122253139
-0.14319404092566,-0.506777650073125
-0.150952926328988,-0.521660172467959
-0.194572758481913,-0.556289074476943
-0.20422990611029,-0.440066798263847
-0.227338407025258,-0.56768765595279
-0.20364967007281,-0.584629342083497
-0.0661877746126076,-0.404278295506762
0.797390457473471,0.368266231040652
-0.180223694373469,-0.505405455346907
-0.212908993099979,-0.580890535421567
-0.218576427408735,-0.547518869205419
-0.179439924844006,-0.434255861466715
-0.161514568592582,-0.471634610328198
-0.17965468118052,-0.551690110447964
-0.193862320799042,-0.52976370652306
0.304812563384812,-0.104518910638852
-0.0692126917173104,-0.460603265447379
0.0370685873681209,-0.357921053545358
-0.197088861890458,-0.41370564644278
1.31559892147662,1.47049352191628
0.0302782837296145,-0.352061144144641
-0.172952030139798,-0.531394243895658
-0.0391841474935597,-0.427853314444206
1.56155782846246,1.39641217113038
-0.170573182253956,-0.472147895877395
-0.0266197708427439,-0.403469826182776
0.783344082348047,0.725646511087988
-0.161815577553054,-0.54015721130448
-0.176454720832646,-0.555577844311821
0.0516195582176887,-0.29485457011106
-0.0215322039161823,-0.384561457579513
0.116741651242314,-0.118498893892192
0.0925612761037197,0.294330923430698
-0.212663990763973,0.009993234869206
-0.18866503892765,-0.542996864807246
-0.0516610923737845,-0.338704381510231
-0.228964343295755,-0.36524056390027
0.522496183689646,0.121046805366849
-0.141410668682333,-0.531160618056898
-0.161309914989128,-0.262874325990503
-0.0920661465096991,-0.477076003205871
-0.158673094280316,-0.540617915165147
-0.158273534967289,-0.545647289172185
0.15450562611455,0.0359339609550668
0.407037616068056,0.286064831974613
-0.0719867553365662,-0.252821773317574
-0.132261513084537,-0.52266862223843
0.0533014620312781,-0.291513445773297
-0.177962592280034,-0.393482069806762
-0.134869776210555,-0.396598295295568
0.144385982056258,-0.257825135899112
0.447136792185415,0.226966543418248
0.0819317811689996,-0.331705107797894
-0.0851270398322378,-0.435086479608111
-0.0909985619876314,-0.448031555484572
1.97586136770971,1.56460898045038
-0.0320979193429576,-0.433142961835793
-0.0748555825410224,-0.440484071361794
-0.0110140952446414,-0.397016007020748
1.54530712433632,1.18587634039746
-0.0879064249406954,-0.379955466007264
-0.170250120451289,-0.514851399756213
0.268200499505391,-0.117641712589842
-0.0116185092932598,-0.419657846544682
-0.124765915749003,-0.516861325311186
0.0265547030730573,-0.386863731735255
-0.160523078813767,-0.539362879368205
-0.183795371670372,-0.567572770186376
0.238172992305006,-0.184838813802651
-0.132396778596912,-0.460209486377662
0.12847414530506,-0.148872404953901
0.687549152608956,0.503029860442173
-0.166324468783816,-0.538658111391407
-0.171075425559234,-0.554749005956966
0.498912054953661,0.122592542425589
-0.162426296963014,-0.482215013726418
-0.0798570317453644,-0.435615676764198
-0.0505085111853299,-0.388596182833151
-0.076947689801817,-0.38855507111098
-0.0206207123199769,-0.369556738550222
0.222201802591648,-0.16948404622696
-0.194821946385585,-0.569776705716002
-0.077880789724995,-0.460781064031027
-0.155496313742871,-0.429172030371371
0.290487565231362,0.0339243525124989
-0.186143582564938,-0.569590087904731
0.103103188847217,-0.192158787748897
-0.234968788022896,-0.526205182636222
-0.166049307859831,-0.528624574883048
-0.196448622840635,-0.567381717603635
0.0464102658390281,-0.254452541505661
-0.176288971370756,-0.561124118423226
-0.16836181812193,-0.547993261736815
-0.117423353953271,-0.508025128500633
0.148416532229271,-0.0609478526907801
0.0938739277876449,-0.260450608187502
-0.178233548964032,-0.485365596760757
0.0601808254176084,-0.325108107634273
-0.158571541334452,-0.536422190371639
-0.0797522498709272,-0.448799217128458
-0.108760738433386,-0.495526593952346
0.730155476544007,0.44324109659756
-0.175207672221946,-0.541232963798688
0.246667253621233,-0.0672445644259831
0.452682522939746,0.0231463401776815
-0.122563888246641,-0.509280924523103
-0.125028031543723,-0.517086505612569
0.0451710256839482,-0.350328279054886
-0.163816719592366,-0.522598105107198
-0.162724231159952,-0.549470824915613
0.206594636238337,-0.149392031833027
-0.12272497193259,-0.508155161144473
1.03906752566827,0.878651403075529
-0.0281624640980145,-0.422809247315214
-0.132987612650084,-0.20441099700908
-0.0709049803712562,-0.468061793234082
0.0637082896232292,-0.287629667490265
-0.061794917497385,-0.439377008713202
-0.126507119962993,-0.518357171412695
-0.134362644609329,-0.509619934760326
0.322756220341667,-0.0995329696385963
2.96663290571873,2.54060268514172
-0.121156846397395,-0.499223114921311
0.345179487582969,-0.0745807623799406
0.0413912141838313,-0.224000265925223
0.410003329959197,0.0383112756824419
1.39191301414161,0.933687311780668
-0.0499620190070501,-0.392551217486141
-0.152486828610169,-0.531194892083309
3.92825612539406,3.70677669280957
1.12400774230117,0.733240830199688
-0.0115979522400272,-0.388984590034198
0.0120062450847479,-0.355749008249545
1.13007938554718,0.661975928677409
0.994173208144531,0.634659175118668
0.222625904127048,-0.0452331729220212
-0.0452115296302658,-0.448517177406217
-0.0630380046799843,-0.46383167239338
0.006276197572926,-0.404284734483289
7.44495436104572,6.8404360261747
-0.180867933104754,-0.526501322370804
0.1046895614066,-0.312154192073073
-0.134815394457,-0.525494702962571
1.20637715914618,0.661470614197282
-0.119115407307887,-0.493992933089603
0.0986274515491316,-0.191579316942532
0.00863139072879601,-0.380138823190435
-0.0557679589165613,-0.455057773171677
-0.128464971676667,-0.518774988291909
0.0996550391411677,-0.00897521193920566
0.146683011174122,-0.248898972150069
-3.77516796394861e-05,-0.365779813585675
0.701232018702773,0.285025681328516
-0.192000146321884,-0.517102638825499
0.344234296922786,-0.101307803591394
-0.134483311561609,-0.521416969934582
-0.0376191569641251,-0.441994667890904
-0.0941307868524514,-0.441873371419745
-0.0536001805324472,-0.430756830419702
-0.106586203403528,-0.493974516005557
-0.161520438615892,-0.548436662254168
0.107223707752371,-0.288486618549607
3.10148289060658,2.73040324475576
-0.0531016893939706,-0.426536138214565
-0.0771331910656442,-0.466775590218147
1.73871755273547,1.38426852855645
-0.127311626350067,-0.500086088021843
-0.156522226697546,-0.534661650576392
0.139557893984315,-0.165897613543295
-0.0548003559672586,-0.44411333156846
0.673800723366015,0.232068361095534
-0.16579002054264,-0.538515010869136
